run_id,issue_key,project_key,issue_type,summary,status_current,created,updated,epic_key,parent_key,labels,total_time_open_bh_hours,total_time_open_24x7_hours,total_status_entries,entries_Code Review,entries_Content In Progress,entries_DEV_QA,entries_Done,entries_FInal Implementation,entries_Final Dev,entries_INTEGRATION QA,entries_In Progress,entries_In Review,entries_Initial Dev,entries_Merged,entries_Peer Review,entries_QA,entries_Ready for release,entries_Removed,entries_To Do,entries_Waiting for approval
3,MEDA-2728,MEDA,Task,Refactor page-specific first hero to incorporate a separate breadcrumb,Done,2022-07-26T17:32:32.485-0400,2025-05-21T10:24:15.923-0400,MEDA-2820,MEDA-2820,,6323.29,26547.29,7,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,1,0
3,MEDA-2727,MEDA,Task,Implement Tabs component in Drupal,Done,2022-07-26T17:23:08.340-0400,2025-05-21T10:24:16.932-0400,MEDA-2826,MEDA-2826,,6319.85,26543.04,5,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0
3,MEDA-2726,MEDA,Task,"Create ""Find an Investigator"" component",Done,2022-07-26T16:47:57.608-0400,2025-05-21T10:24:17.569-0400,,,,6303.85,26447.46,5,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0
3,MEDA-2725,MEDA,Task,Add ability to add links with icons to Hero component.,Done,2022-07-26T16:46:33.459-0400,2025-05-21T10:24:17.811-0400,,,,6410.58,26906.58,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MEDA-2723,MEDA,Task,Implement analytics for the Dropdown component,Done,2022-07-26T15:34:29.406-0400,2025-05-21T10:25:03.782-0400,MEDA-2819,MEDA-2819,,6383.85,26783.02,8,0,0,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0
3,MEDA-2722,MEDA,Task,Implement analytics tracking on the Section Header,Done,2022-07-26T15:13:19.508-0400,2025-05-21T10:25:10.261-0400,MEDA-2819,MEDA-2819,,6377.7,26761.7,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2720,MEDA,Task,Implement analytics tracking for the accordion,Done,2022-07-26T14:56:44.960-0400,2025-05-21T10:25:04.856-0400,MEDA-2826,MEDA-2826,,6378.4,26762.4,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2719,MEDA,Task,Implement analytics tracking for the sidebar,Done,2022-07-26T14:56:16.499-0400,2025-05-21T10:25:06.207-0400,MEDA-2820,MEDA-2820,,6384.65,26784.65,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2718,MEDA,Task,Implement analytics tracking in the footer,Done,2022-07-26T14:55:42.759-0400,2025-05-21T10:25:07.796-0400,MEDA-2819,MEDA-2819,,6385.78,26785.78,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2717,MEDA,Task,Implement analytics on breadcrumbs,Done,2022-07-26T14:54:52.012-0400,2025-05-21T10:25:07.607-0400,MEDA-2820,MEDA-2820,,6388.55,26788.55,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2716,MEDA,Task,Implement analytics on the Flyout menu (aka Primary Nav),Done,2022-07-26T14:54:09.428-0400,2025-05-21T10:24:57.896-0400,MEDA-2819,MEDA-2819,,6383.85,26783.52,10,0,0,0,2,0,0,0,3,0,0,1,2,2,0,0,0,0
3,MEDA-2711,MEDA,Bug,Dev environment reports its using a prod tag,Done,2022-07-26T10:37:00.326-0400,2025-05-21T10:25:02.661-0400,,,,6314.65,26474.65,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
3,MEDA-2709,MEDA,Bug,Visual List - Drupal integration fixes,Done,2022-07-25T20:36:17.907-0400,2025-05-21T10:25:00.443-0400,MEDA-2825,MEDA-2825,ChangesUI,6302.3,26430.3,5,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0
3,MEDA-2707,MEDA,Task,Need ability to add SVGs to Media Library.,Done,2022-07-25T16:39:03.324-0400,2025-05-21T10:24:53.703-0400,,,,6167.85,25895.25,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
3,MEDA-2706,MEDA,Bug,SVG image do not have a preview in the Media Library.,Done,2022-07-25T16:36:07.401-0400,2025-05-21T10:24:54.206-0400,,,,6157.97,25805.97,5,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0
3,MEDA-2704,MEDA,Bug,Highlights component does not match figma design.,Done,2022-07-25T16:28:25.928-0400,2025-05-21T10:24:55.291-0400,MEDA-2819,MEDA-2819,,5992.77,25128.77,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MEDA-2703,MEDA,Task,Implement Hero gradient options,Done,2022-07-25T16:17:45.005-0400,2025-05-21T10:24:55.965-0400,MEDA-2819,MEDA-2819,,6335.85,26591.21,5,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0
3,MEDA-2691,MEDA,Task,Analytics - submit to storybook,Done,2022-07-22T17:28:30.669-0400,2025-05-21T10:24:53.035-0400,,,,6479.85,27215.35,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2634,MEDA,Task,Add links to team member profiles,Done,2022-07-22T16:19:11.602-0400,2025-05-21T10:24:32.791-0400,MEDA-2820,MEDA-2820,,6322.72,26546.72,5,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0
3,MEDA-2614,MEDA,Task,Analytics - index list,Done,2022-07-22T15:28:48.150-0400,2025-05-21T10:24:20.335-0400,,,,6475.61,27147.61,9,0,0,0,3,0,0,0,2,0,0,1,2,1,0,0,0,0
3,MEDA-2607,MEDA,Task,"Figure out how to effectively handle metadata (og tags, ...)",Done,2022-07-22T12:59:11.775-0400,2025-05-21T10:25:08.179-0400,,,,6433.88,26977.88,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
3,MEDA-2606,MEDA,Task,Handle pages with query arguments,Done,2022-07-22T12:58:00.390-0400,2025-05-21T10:25:09.530-0400,,,,6446.25,27054.25,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
3,MEDA-2605,MEDA,Task,"Allow to ""rewrite"" paths",Done,2022-07-22T12:56:48.215-0400,2025-05-21T10:25:10.465-0400,,,,6439.85,27009.69,8,0,0,0,2,0,0,0,2,0,0,1,2,1,0,0,0,0
3,MEDA-2604,MEDA,Task,Investigate if we can control breadcrumbs based on the menu link structure,Done,2022-07-22T12:51:57.214-0400,2025-05-21T10:25:05.165-0400,,,,6447.85,27058.5,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
3,MEDA-2603,MEDA,Task,For pages that have breadcrumbs allow hiding them ,Done,2022-07-22T12:49:48.931-0400,2025-05-21T10:25:06.995-0400,DAP-192,DAP-192,,6447.85,27060.78,6,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0
3,MEDA-2601,MEDA,Task,Change the theme on demo sites to one based on the storybook. ,Done,2022-07-22T12:45:57.511-0400,2025-05-21T10:24:57.199-0400,,,,6479.85,27181.98,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2600,MEDA,Task,Analytics - cards,Done,2022-07-22T12:32:34.488-0400,2025-05-21T10:24:58.591-0400,,,,6484.28,27220.28,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2599,MEDA,Task,Implement carousel component for homepage slideshow,Done,2022-07-22T09:46:33.350-0400,2025-05-21T10:25:01.318-0400,MEDA-2819,MEDA-2819,,6330.19,26570.19,5,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0
3,MEDA-2598,MEDA,Task,"Create reusable block for ""Schedule a visit""",Done,2022-07-21T13:01:06.663-0400,2025-05-21T10:25:02.829-0400,,,,6458.03,27098.03,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
3,MEDA-2595,MEDA,Task,"Create reusable, shared block for Events on the cancer type landing pages",Done,2022-07-21T12:55:08.995-0400,2025-05-21T10:24:59.816-0400,,,,6419.5,26931.5,5,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0
3,MEDA-2594,MEDA,Task,Create blocks for cancer-type specific clinical trials,Done,2022-07-21T12:53:33.078-0400,2025-05-21T10:24:54.683-0400,,,,6200.13,26040.13,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MEDA-2581,MEDA,Task,Plan for upgrade to PHP 8.0,Done,2022-07-20T11:52:05.130-0400,2025-05-21T10:24:51.550-0400,,,,5992.75,25128.75,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MEDA-2571,MEDA,Story,Analytics Planning,Done,2022-04-18T15:21:22.599-0400,2025-05-21T10:25:41.190-0400,,,,6627.66,27795.66,6,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0
3,MEDA-2566,MEDA,Bug,The 'Clear FIlter' Button on the `Find a Doctor` Search Results Page clears Search Criteria,Done,2022-07-19T18:40:39.667-0400,2025-05-21T10:24:52.054-0400,,,,6501.21,27269.21,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2565,MEDA,Bug,Selecting English in the Language Switcher translates the page's content to a Non-English Language,Done,2022-07-19T18:32:32.603-0400,2025-05-21T10:24:52.924-0400,MEDA-2819,MEDA-2819,,6352.75,26640.75,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
3,MEDA-2559,MEDA,Task,Update Storybook to 1.8.5 ,Done,2022-07-19T13:21:11.327-0400,2025-05-21T10:24:06.501-0400,,,1.8.5(Storybook),6454.26,27078.26,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2558,MEDA,Task,Update header and footer to use MECC logos. Also update link used for the logo.,Done,2022-07-19T13:19:26.674-0400,2025-05-21T10:24:06.423-0400,MEDA-2819,MEDA-2819,1.8.5(Storybook),6366.97,26718.97,5,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0
3,MEDA-2557,MEDA,Task,Update flyout menu top-level order,Done,2022-07-19T13:17:19.711-0400,2025-05-21T10:24:08.052-0400,MEDA-2819,MEDA-2819,1.8.5(Storybook),6364.71,26716.71,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
3,MEDA-2555,MEDA,Task,Implement alert bar as part of the navigation component,Done,2022-07-19T13:13:29.307-0400,2025-05-21T10:24:13.019-0400,MEDA-2819,MEDA-2819,1.8.5(Storybook),6351.85,26639.48,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2552,MEDA,Task,Hero component updates,Done,2022-07-19T13:07:22.993-0400,2025-05-21T10:24:09.457-0400,MEDA-2819,MEDA-2819,1.8.6(Storybook),6334.72,26574.72,5,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0
3,MEDA-2550,MEDA,Bug,Language Switcher selected language does not persist on page refresh,Done,2022-07-19T11:58:02.871-0400,2025-05-21T10:23:56.856-0400,,,,6504.48,27288.48,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2548,MEDA,Task,Analytics - refactoring,Done,2022-07-18T12:55:19.952-0400,2025-05-21T10:23:52.827-0400,,,,6511.85,27311.58,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2545,MEDA,Task,Analytics - Audio playback in Quotes,Done,2022-07-18T12:33:09.981-0400,2025-05-21T10:24:00.316-0400,MEDA-2825,MEDA-2825,,6498.25,27266.25,9,0,0,0,2,0,0,0,2,0,0,1,2,2,0,0,0,0
3,MEDA-2544,MEDA,Task,Analytics - itemTitle,Done,2022-07-18T12:31:28.245-0400,2025-05-21T10:24:00.853-0400,,,,6516.3,27316.3,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2526,MEDA,Task,Top bar doesn't match Figma,Done,2022-07-16T15:40:34.230-0400,2025-05-21T10:24:36.797-0400,,,Pastel,6495.85,27263.25,5,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0
3,MEDA-2525,MEDA,Task,Add the 'Research automation' module to cancer,Done,2022-07-15T16:45:00.689-0400,2025-05-21T10:24:42.130-0400,MEDA-2826,MEDA-2826,,6520.1,27384.1,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2524,MEDA,Task,CT - Replace current static xls file of PIs,Done,2022-07-15T11:04:59.973-0400,2025-05-21T10:24:31.967-0400,,,,6525.76,27389.76,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2523,MEDA,Task,Display version build info in environment indicator (if possible),Done,2022-07-14T16:04:36.212-0400,2025-05-21T10:24:32.372-0400,,,,6528.45,27408.45,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2522,MEDA,Task,Add domains to hosts.php,Done,2022-07-14T15:37:16.775-0400,2025-05-21T10:24:34.497-0400,,,,6526.93,27390.93,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2519,MEDA,Task,Manage which utility menu item icons appear in the top bar versus the hamburger,Done,2022-07-14T12:27:27.108-0400,2025-05-21T10:24:24.918-0400,MEDA-2819,MEDA-2819,,6351.85,26639.83,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
3,MEDA-2518,MEDA,Task,Make sure that it is possible to add proxied pages to the Drupal menu. ,Done,2022-07-14T11:34:33.154-0400,2025-05-21T10:24:25.320-0400,,,,6511.85,27297.62,5,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0
3,MEDA-2517,MEDA,Task,Tweak demo frontpage a bit so that it does not look awful,Done,2022-07-14T11:33:21.791-0400,2025-05-21T10:24:26.258-0400,MEDA-5,MEDA-5,,6527.85,27398.42,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2515,MEDA,Bug,Fix inline block access to allow content edits,Done,2022-07-14T11:15:35.896-0400,2025-05-21T10:24:22.160-0400,,,,6527.85,27393.64,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2514,MEDA,Task,Update the README file,Done,2022-07-13T05:30:41.963-0400,2025-05-21T10:24:22.962-0400,,,,6535.58,27415.58,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2513,MEDA,Task,Adjust Location content type based on the new designs,Done,2022-07-12T17:25:02.848-0400,2025-05-21T10:24:15.055-0400,MEDA-2825,MEDA-2825,,6543.85,27455.35,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2510,MEDA,Task,Phynd - Compute Clinical Terms Organizations for Specialties autocomplete,Done,2022-07-12T14:35:57.691-0400,2025-05-21T10:25:08.838-0400,,,,6546.25,27458.25,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2509,MEDA,Bug,Research Programs in hamburger menu do not show child item text,Done,2022-07-12T10:31:42.213-0400,2025-05-21T10:25:11.064-0400,MEDA-2819,MEDA-2819,,6351.85,26639.73,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
3,MEDA-2507,MEDA,Task,UI is not functional and is just an image.,Done,2022-07-11T16:14:27.071-0400,2025-05-21T10:24:59.011-0400,,,Pastel,6462.43,27102.43,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
3,MEDA-2497,MEDA,Task,Update site name: Montefiore Einstein Cancer Center,Done,2022-07-11T12:20:52.847-0400,2025-05-21T10:25:54.057-0400,,,,6543.07,27439.07,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2496,MEDA,Task,CT - Add custom form so editors can upload velos feed and import/parse new data,Done,2022-07-11T12:10:27.871-0400,2025-05-21T10:25:54.982-0400,,,,6540.79,27436.79,7,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0
3,MEDA-2493,MEDA,Bug,Footer menu shows collapsed items as expanded when inside section,Done,2022-07-08T17:19:26.568-0400,2025-05-21T10:25:59.125-0400,,,,6553.78,27481.78,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2488,MEDA,Bug,Hamburger menu does not adjust for Drupal admin UI,Done,2022-07-08T14:56:18.271-0400,2025-05-21T10:24:05.824-0400,,,,6554.36,27482.36,10,0,0,0,3,0,0,0,1,0,0,1,1,1,1,0,1,1
3,MEDA-2487,MEDA,Task,Phynd - Add new facet for languages,Done,2022-07-07T16:14:08.199-0400,2025-05-21T10:24:07.636-0400,,,,6564.76,27556.76,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2486,MEDA,Task,Remove Page title block from the block layout,Done,2022-07-07T15:38:07.906-0400,2025-05-21T10:24:11.223-0400,,,,6556.77,27484.77,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2485,MEDA,Task,Configure environment_indicator,Done,2022-07-07T12:26:04.088-0400,2025-05-21T10:24:11.962-0400,,,,6542.18,27438.18,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2483,MEDA,Bug,Duplicate header blocks displayed,Done,2022-07-07T11:47:05.715-0400,2025-05-21T10:24:14.602-0400,,,,6567.85,27573.86,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2482,MEDA,Sub-task,Wire basic Menu Structure from sitemap menu,Done,2022-07-06T17:08:11.673-0400,2025-05-21T10:24:09.213-0400,,MEDA-72,,6575.85,27599.42,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2481,MEDA,Sub-task,"On Menu Item entity Create ""Eyebrow"" Field",Done,2022-07-06T17:05:35.305-0400,2025-05-21T10:23:55.768-0400,,MEDA-72,,6568.7,27576.7,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2480,MEDA,Sub-task,On Menu Item entity Create CTA Field,Done,2022-07-06T17:04:38.526-0400,2025-05-21T10:23:56.179-0400,,MEDA-72,,6568.7,27576.7,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2477,MEDA,Task,Configure Akamai for Cancer site,Done,2022-07-06T16:47:27.681-0400,2025-05-21T10:23:52.233-0400,MEDA-2824,MEDA-2824,,5992.76,25128.76,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MEDA-2476,MEDA,Bug,Use Standalone variant of the header navigation,Done,2022-07-06T16:26:02.103-0400,2025-05-21T10:23:53.917-0400,,,,6567.85,27573.9,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2475,MEDA,Task,Launch task: Disable Shield on production environment,Done,2022-07-06T15:52:09.679-0400,2025-05-21T10:23:57.231-0400,MEDA-2824,MEDA-2824,,6054.95,25398.95,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
3,MEDA-2474,MEDA,Task,Implement basic auth for all environments (including prod),Done,2022-07-06T14:47:13.576-0400,2025-05-21T10:24:00.663-0400,,,,6578.06,27602.06,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2473,MEDA,Task,Launch task: Limit .htaccess rewrite to non-prod environments,Done,2022-07-06T10:09:05.770-0400,2025-05-21T10:24:02.745-0400,MEDA-2824,MEDA-2824,,6054.58,25398.58,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MEDA-2472,MEDA,Task,Configure .htaccess and robots.txt for non-prod environments,Done,2022-07-06T09:22:47.587-0400,2025-05-21T10:23:44.743-0400,,,,6583.46,27607.46,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2471,MEDA,Task,Implement typeahead component for Cancer Types search,Done,2022-07-06T09:20:04.144-0400,2025-05-21T10:23:46.000-0400,MEDA-2819,MEDA-2819,1.8.5(Storybook),6542.13,27438.13,14,0,0,0,3,0,0,0,2,0,0,2,2,2,1,0,1,1
3,MEDA-2469,MEDA,Task,Updates to Hamburger Nav - Clinical Trials,Done,2022-07-05T13:47:12.078-0400,2025-05-21T10:23:41.593-0400,,,,6311.85,26471.4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MEDA-2468,MEDA,Task,Updates to Hamburger Nav - Cancer,Done,2022-07-05T13:44:13.687-0400,2025-05-21T10:23:42.950-0400,MEDA-2819,MEDA-2819,,6375.85,26758.84,5,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0
3,MEDA-2466,MEDA,Task,"Teams - Remove ""Team"" word and Replace placeholder image.",Done,2022-07-05T10:04:59.295-0400,2025-05-21T10:23:47.908-0400,,,,6588.44,27628.44,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2465,MEDA,Task,Optimize/Reduce boilerplate code in tests and plugins,Done,2022-07-04T05:19:42.778-0400,2025-05-21T10:23:48.425-0400,MEDA-5,MEDA-5,,6599.85,27659.52,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2464,MEDA,Task,Clinical Trials - Research index keywords query,Done,2022-07-01T12:20:35.939-0400,2025-05-21T10:23:49.946-0400,,,,6581.62,27605.62,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2463,MEDA,Task,Ensure caching on custom menu blocks,Done,2022-06-29T12:30:38.514-0400,2025-05-21T10:23:35.818-0400,,,,6540.65,27436.65,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2462,MEDA,Task,"Configure ""sitemap"" path alias pattern for all content types",Done,2022-06-29T10:21:52.858-0400,2025-05-21T10:23:36.262-0400,,,,6621.91,27773.91,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2461,MEDA,Task,Clinical Trials Velos integration,Done,2022-06-28T15:11:15.902-0400,2025-05-21T10:23:30.882-0400,,,,6625.64,27793.64,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2458,MEDA,Task,Update footer with multiple info blocks,Done,2022-06-28T14:14:26.701-0400,2025-05-21T10:23:33.912-0400,MEDA-2819,MEDA-2819,1.8.5(Storybook),6357.19,26645.19,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
3,MEDA-2457,MEDA,Task,Implement max_col_count in MECC footer,Done,2022-06-28T14:06:24.664-0400,2025-05-21T10:23:39.160-0400,,,,5992.74,25128.74,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MEDA-2456,MEDA,Task,Analytics POC with Hamburger Menu,Done,2022-06-28T13:16:17.735-0400,2025-05-21T10:24:46.988-0400,,,,6615.85,27766.35,14,0,0,0,3,0,0,0,2,0,0,2,2,2,1,0,1,1
3,MEDA-2455,MEDA,Task,Implement setting to manage which menu items should display in the footer,Done,2022-06-28T10:40:12.770-0400,2025-05-21T10:24:48.843-0400,,,,6565.55,27557.55,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2454,MEDA,Task,Implement Team Leaders Carousel component,Done,2022-06-24T11:07:31.103-0400,2025-05-21T10:24:45.498-0400,,,,6522.0,27386.0,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2452,MEDA,Task,Fix 'index list' block after storybook update,Done,2022-06-24T09:51:23.676-0400,2025-05-21T10:24:29.467-0400,,,,6646.98,27894.98,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2451,MEDA,Task,Uninstall core Color and Search modules,Done,2022-06-23T17:08:59.860-0400,2025-05-21T10:24:29.895-0400,,,,6564.62,27556.62,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2450,MEDA,Task,Add alternate domain names ,Done,2022-06-21T21:18:25.727-0400,2025-05-21T10:24:38.986-0400,,,Development,6645.7,27893.7,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2449,MEDA,Task,Add Clinical Terms into Specialties autocomplete for Phynd Microservice.,Done,2022-06-21T12:46:40.711-0400,2025-05-21T10:24:41.521-0400,,,,6668.06,27964.07,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2447,MEDA,Task,Review Storybook 1.8.4 for any needed updates to components,Done,2022-06-17T16:14:15.950-0400,2025-05-21T10:24:24.329-0400,,,,6679.93,28055.93,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2446,MEDA,Task,Create a 4-column layout section,Done,2022-06-17T12:42:42.058-0400,2025-05-21T10:24:26.888-0400,,,,6672.22,27984.22,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2445,MEDA,Task,Change hero and section header content to text(formatted),Done,2022-06-17T07:58:52.392-0400,2025-05-21T10:24:27.265-0400,,,,6687.85,28064.87,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2444,MEDA,Task,Integrate per-breakpoint image fields with the updated media component,Done,2022-06-16T14:27:24.236-0400,2025-05-21T10:24:23.559-0400,,,1.8.5(Storybook),6297.11,26425.11,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
3,MEDA-2432,MEDA,Task,Implement ASSET_PREFIX_PATH for Storybook assets,Done,2022-06-16T13:32:38.741-0400,2025-05-21T10:26:15.480-0400,,,,6569.87,27577.87,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2431,MEDA,Task,Update Storybook to 1.8.4,Done,2022-06-16T11:33:21.223-0400,2025-05-21T10:26:16.759-0400,,,,6692.86,28084.86,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2430,MEDA,Task,Configure stage_file_proxy,Done,2022-06-15T16:26:07.751-0400,2025-05-21T10:26:17.485-0400,,,,6535.08,27415.08,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2429,MEDA,Task,Update the logo grid component to support 6 logos,Done,2022-06-15T16:22:44.445-0400,2025-05-21T10:26:18.554-0400,,,,6558.51,27486.51,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2428,MEDA,Task,Add image fields to support multiple breakpoints,Done,2022-06-15T16:14:25.395-0400,2025-05-21T10:26:13.124-0400,,,,6690.44,28082.44,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2427,MEDA,Task,Microservice Documentation,Done,2022-06-15T12:33:25.023-0400,2025-05-21T10:26:13.391-0400,,,,6700.27,28108.27,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2426,MEDA,Task,Setup configurable testing framework for proxied pages,Done,2022-06-15T04:31:32.515-0400,2025-05-21T10:26:13.787-0400,MEDA-5,MEDA-5,,6703.85,28116.32,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2425,MEDA,Task,Update Drupal Core,Done,2022-06-14T14:36:32.949-0400,2025-05-21T10:26:07.441-0400,,,,6671.85,27983.74,6,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
3,MEDA-2420,MEDA,Page Subtask,Initial Content Loaded Into Dev,Done,2022-06-14T13:17:31.354-0400,2025-05-21T11:36:00.203-0400,,MEDA-1007,,6707.55,28131.55,5,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
